get switch value,get base input,get arm input,get gripper input,publish base,publish arm,publish gripper,publish servo,,
8.11E-06,2.57E-05,5.44E-05,9.58E-05,0.000395775,0.001684904,0.012796879,9.78E-06,,
7.87E-06,2.48E-05,5.17E-05,0.000112057,0.000453711,0.000416517,0.014508247,7.87E-06,,
8.11E-06,2.29E-05,4.98E-05,9.85E-05,0.000362396,0.000461578,0.019781351,9.06E-06,,
3.10E-06,1.19E-05,2.60E-05,4.94E-05,0.000177622,0.000127792,0.012440443,4.53E-06,,
3.34E-06,1.24E-05,2.22E-05,4.79E-05,0.000236273,0.000152588,0.014182806,4.77E-06,,
3.81E-06,1.26E-05,2.69E-05,5.36E-05,0.000193357,0.0001297,0.012774467,4.29E-06,,
4.03E-05,1.29E-05,2.65E-05,4.89E-05,0.000178576,0.000184536,0.018244505,4.05E-06,,
3.81E-06,1.38E-05,2.86E-05,5.39E-05,0.000205755,0.000156879,0.010733604,5.96E-06,,
3.34E-06,1.12E-05,1.88E-05,9.49E-05,0.000181198,0.000143766,0.015372038,4.77E-06,,
3.81E-06,1.34E-05,2.91E-05,5.41E-05,0.000209808,0.000257015,0.008520603,5.01E-06,,
3.58E-06,1.26E-05,2.48E-05,5.13E-05,0.000186443,0.000210285,0.016933203,5.01E-06,,
0.002061129,1.29E-05,3.62E-05,5.41E-05,0.000187159,0.000149965,0.01385498,5.96E-06,,
3.34E-06,1.26E-05,1.93E-05,4.65E-05,0.000177383,0.000145674,0.011715174,5.48E-06,,
3.58E-06,1.24E-05,2.88E-05,4.43E-05,0.000200033,0.000163794,0.011732101,5.25E-06,,
3.34E-06,1.29E-05,2.65E-05,5.29E-05,0.000188589,0.000133514,0.01608181,5.01E-06,,
3.10E-06,1.41E-05,2.77E-05,5.41E-05,0.000192404,0.000127554,0.012354851,5.48E-06,,
3.58E-06,1.22E-05,2.41E-05,5.41E-05,0.000190735,0.00012517,0.022902012,3.81E-06,,
3.58E-06,1.22E-05,2.67E-05,4.98E-05,0.000186682,0.000154257,0.0123384,4.53E-06,,
3.58E-06,1.24E-05,2.65E-05,5.25E-05,0.000183344,0.000122786,0.018200636,3.58E-06,,
3.81E-06,1.29E-05,2.72E-05,5.32E-05,0.00021553,0.000229836,0.022049665,4.29E-06,,
2.62E-06,1.19E-05,2.38E-05,4.94E-05,0.000179052,0.000148535,0.017937183,5.72E-06,,
4.29E-06,1.26E-05,2.98E-05,5.79E-05,0.00023675,0.000187397,0.014335155,5.25E-06,,
3.34E-06,1.29E-05,2.67E-05,5.25E-05,0.000190258,0.000157595,0.020640135,5.25E-06,,
2.86E-06,1.36E-05,2.79E-05,5.77E-05,0.000205278,0.000151873,0.018381119,4.53E-06,,
3.10E-06,1.14E-05,2.26E-05,5.20E-05,0.000180483,0.000142574,0.020002842,3.81E-06,,
3.10E-06,1.22E-05,1.98E-05,4.51E-05,0.000176907,0.000169039,0.017406225,4.53E-06,,
3.58E-06,1.24E-05,2.55E-05,5.01E-05,0.000258923,0.000298262,0.015608072,4.77E-06,,
2.86E-06,1.14E-05,2.53E-05,5.08E-05,0.000183344,0.000127554,0.011133432,4.53E-06,,
2.86E-06,1.17E-05,2.05E-05,5.01E-05,0.00019455,0.000164986,0.016436338,4.05E-06,,
3.34E-06,1.22E-05,2.26E-05,4.60E-05,0.000181913,0.000128269,0.008976698,5.48E-06,,
3.10E-06,1.38E-05,2.84E-05,5.27E-05,0.000197172,0.000149727,0.016336203,5.25E-06,,
0.00196743,1.29E-05,2.79E-05,5.39E-05,0.000184059,0.0001297,0.014097691,4.53E-06,,
2.86E-06,1.17E-05,2.38E-05,5.15E-05,0.000194073,0.000210762,0.015347481,5.25E-06,,
3.81E-06,1.29E-05,2.60E-05,5.36E-05,0.000196457,0.000136375,0.012506962,5.72E-06,,
3.34E-06,1.31E-05,2.72E-05,4.41E-05,0.000196934,0.000154972,0.014642954,4.53E-06,,
2.62E-06,1.34E-05,2.81E-05,5.36E-05,0.000237465,0.000156164,0.012235165,3.10E-06,,
2.62E-06,1.26E-05,2.26E-05,4.98E-05,0.000178099,0.000144482,0.012617826,5.48E-06,,
3.10E-06,1.22E-05,2.57E-05,4.89E-05,0.000184298,0.000147581,0.014704704,5.48E-06,,
3.10E-06,1.17E-05,2.65E-05,5.15E-05,0.000200272,0.000238895,0.014236927,5.25E-06,,
3.10E-06,1.41E-05,3.00E-05,5.60E-05,0.000208616,0.000267982,0.014374256,4.05E-06,,
2.86E-06,1.22E-05,2.36E-05,5.15E-05,0.000177622,0.000130892,0.015529871,4.53E-06,,
4.29E-06,1.24E-05,2.79E-05,5.44E-05,0.000197411,0.000152349,0.009299517,5.72E-06,,
3.81E-06,1.36E-05,3.03E-05,5.05E-05,0.000223875,0.001556158,0.01297617,4.77E-06,,
2.86E-06,1.34E-05,2.74E-05,5.44E-05,0.000184536,0.000128269,0.014227152,4.77E-06,,
3.58E-06,1.36E-05,2.81E-05,5.56E-05,0.000202179,0.000129461,0.012937069,4.05E-06,,
3.81E-06,1.22E-05,2.67E-05,5.25E-05,0.000188828,0.000127316,0.012537956,5.72E-06,,
3.34E-06,1.07E-05,1.91E-05,4.36E-05,0.000170708,0.000193119,0.012630463,3.58E-06,,
3.58E-06,1.36E-05,2.81E-05,5.51E-05,0.000221252,0.000243902,0.014805794,4.53E-06,,
3.81E-06,1.17E-05,2.46E-05,4.94E-05,0.000179768,0.000146151,0.011560917,5.72E-06,,
3.58E-06,1.24E-05,2.79E-05,5.46E-05,0.000203848,0.000152826,0.013849735,5.96E-06,,
3.81E-06,1.12E-05,1.76E-05,4.51E-05,0.000171661,0.00014329,0.016047478,5.01E-06,,
0.003191471,1.45E-05,3.12E-05,5.72E-05,0.000229836,0.000216246,0.012686014,5.01E-06,,
3.81E-06,1.26E-05,2.84E-05,5.13E-05,0.000193834,0.000149488,0.010883331,5.01E-06,,
3.34E-06,1.24E-05,7.30E-05,5.48E-05,0.000240803,0.000134945,0.01249814,4.05E-06,,
3.34E-06,1.14E-05,1.86E-05,4.55E-05,0.000175953,0.000144958,0.01907444,4.29E-06,,
3.58E-06,1.12E-05,2.65E-05,4.72E-05,0.000185013,0.000125647,0.012378693,4.53E-06,,
3.58E-06,1.31E-05,2.88E-05,5.22E-05,0.00019598,0.000132084,0.013525248,4.77E-06,,
3.34E-06,1.36E-05,2.86E-05,5.48E-05,0.000201225,0.000150681,0.01644516,4.29E-06,,
3.34E-06,1.12E-05,2.07E-05,4.48E-05,0.0001719,0.000126362,0.012956142,4.29E-06,,
4.05E-06,1.45E-05,2.91E-05,5.36E-05,0.000293732,0.000501633,0.012297153,5.48E-06,,
4.05E-06,1.36E-05,2.74E-05,5.32E-05,0.000198126,0.000149488,0.013655186,4.05E-06,,
3.58E-06,1.17E-05,2.55E-05,5.13E-05,0.000192165,0.000151634,0.01548028,5.25E-06,,
3.58E-06,1.07E-05,1.88E-05,4.22E-05,0.000175238,0.000139475,0.011868,5.48E-06,,
3.34E-06,1.31E-05,2.79E-05,5.34E-05,0.000208378,0.000152588,0.012902975,5.48E-06,,
3.10E-06,1.31E-05,2.81E-05,5.36E-05,0.000691175,0.000215769,0.011171818,3.34E-06,,
3.58E-06,1.17E-05,2.65E-05,5.27E-05,0.000187635,0.000142336,0.011636257,4.77E-06,,
3.81E-06,1.22E-05,2.22E-05,4.58E-05,0.000176191,0.000144243,0.01351738,5.48E-06,,
3.34E-06,1.17E-05,2.00E-05,4.43E-05,0.000246286,0.000173807,0.016028404,5.72E-06,,
4.53E-06,1.34E-05,3.03E-05,5.41E-05,0.000210762,0.000174999,0.026861668,4.53E-06,,
3.34E-06,1.14E-05,2.72E-05,5.01E-05,0.000189781,0.000149488,0.032926559,5.25E-06,,
3.10E-06,1.26E-05,2.91E-05,5.48E-05,0.000216484,0.000249386,0.027686357,5.25E-06,,
0.001938581,1.26E-05,2.77E-05,5.27E-05,0.000185728,0.000149965,0.016049385,3.81E-06,,
2.86E-06,1.22E-05,2.26E-05,4.89E-05,0.000181913,0.000151634,0.01491642,5.01E-06,,
3.10E-06,1.14E-05,2.03E-05,4.32E-05,0.000172377,0.000145912,0.019103289,5.25E-06,,
3.81E-06,1.38E-05,2.88E-05,5.29E-05,0.000205994,0.000167847,0.022969723,5.48E-06,,
2.62E-06,1.36E-05,2.91E-05,5.53E-05,0.000195026,0.000224113,0.014193296,3.58E-06,,
3.81E-06,1.29E-05,2.65E-05,5.08E-05,0.00020051,0.000149012,0.012759924,5.72E-06,,
2.86E-06,1.10E-05,2.22E-05,4.43E-05,0.00017786,0.000144005,0.018236637,3.81E-06,,
3.34E-06,1.19E-05,2.74E-05,5.01E-05,0.000243187,0.000154972,0.012139559,5.72E-06,,
4.05E-06,1.60E-05,3.34E-05,6.29E-05,0.000226498,0.000133276,0.015493393,4.29E-06,,
3.81E-06,1.26E-05,2.53E-05,5.03E-05,0.000175238,0.000124693,0.013014317,4.53E-06,,
3.58E-06,1.10E-05,2.05E-05,4.60E-05,0.000172853,0.000163794,0.017261982,7.63E-06,,
9.06E-06,2.29E-05,5.65E-05,9.97E-05,0.000405312,0.000335932,0.017879248,9.30E-06,,
8.11E-06,2.22E-05,4.98E-05,0.000100613,0.000374794,0.000346184,0.018807173,8.11E-06,,
8.82E-06,2.22E-05,5.01E-05,9.85E-05,0.00048995,0.000344753,0.014383078,9.78E-06,,
9.06E-06,2.24E-05,5.17E-05,9.94E-05,0.000399351,0.000377893,0.018041611,1.05E-05,,
8.34E-06,2.46E-05,5.89E-05,9.92E-05,0.000575542,0.000459671,0.013895035,1.05E-05,,
7.87E-06,2.72E-05,6.03E-05,0.000115395,0.002561569,0.00058794,0.018261671,8.82E-06,,
8.82E-06,2.17E-05,4.96E-05,9.97E-05,0.00036788,0.00032568,0.017464638,1.03E-05,,
8.11E-06,2.05E-05,0.00012517,9.78E-05,0.000366449,0.000339746,0.01693058,5.25E-06,,
3.10E-06,1.19E-05,2.41E-05,9.87E-05,0.000197887,0.00015831,0.014070749,5.48E-06,,
0.003124714,1.31E-05,2.91E-05,5.29E-05,0.000189543,0.000149488,0.011176348,4.77E-06,,
3.58E-06,1.29E-05,2.65E-05,5.20E-05,0.000183344,0.000127316,0.014530182,5.25E-06,,
3.10E-06,1.24E-05,2.67E-05,5.20E-05,0.000225782,0.000139952,0.01965642,6.44E-06,,
3.10E-06,1.17E-05,2.50E-05,4.94E-05,0.000178814,0.000124693,0.012887478,4.77E-06,,
3.58E-06,1.29E-05,2.93E-05,5.03E-05,0.000197649,0.000139713,0.010215282,4.77E-06,,
3.58E-06,1.31E-05,2.79E-05,5.39E-05,0.000258207,0.000135183,0.014297247,3.81E-06,,
3.34E-06,1.24E-05,2.57E-05,4.94E-05,0.000178337,0.000140429,0.024122,4.53E-06,,
3.34E-06,1.19E-05,2.48E-05,4.98E-05,0.00018239,0.000142336,0.012654066,5.01E-06,,
4.05E-06,1.41E-05,2.98E-05,5.22E-05,0.000220299,0.000287294,0.013948441,5.48E-06,,
2.38E-06,1.24E-05,2.74E-05,5.32E-05,0.000186443,0.000148773,0.011854887,3.58E-06,,
3.34E-06,1.24E-05,2.62E-05,5.03E-05,0.000188828,0.000148058,0.013734102,4.53E-06,,
3.10E-06,1.14E-05,2.38E-05,5.08E-05,0.000181437,0.000145197,0.015484333,5.72E-06,,
3.58E-06,1.19E-05,2.00E-05,4.60E-05,0.000179052,0.000139475,0.015044928,5.01E-06,,
3.10E-06,1.43E-05,3.03E-05,5.48E-05,0.000207186,0.000169277,0.014075041,4.53E-06,,
2.86E-06,1.34E-05,2.86E-05,5.01E-05,0.00018239,0.000148296,0.016223669,4.77E-06,,
2.86E-06,1.29E-05,2.60E-05,5.27E-05,0.000188828,0.000147343,0.014554739,5.96E-06,,
3.58E-06,1.26E-05,2.62E-05,5.05E-05,0.000183582,0.000142336,0.011285782,5.72E-06,,
3.58E-06,1.36E-05,2.86E-05,4.77E-05,0.000200272,0.000166893,0.015323877,5.25E-06,,
2.86E-06,1.19E-05,2.69E-05,4.94E-05,0.000186682,0.000144005,0.01331234,3.10E-06,,
3.81E-06,1.34E-05,2.88E-05,5.17E-05,0.00025773,0.00017643,0.009303808,6.20E-06,,
0.001839399,1.26E-05,2.65E-05,4.94E-05,0.000184298,0.000206947,0.00796628,5.48E-06,,
3.10E-06,1.14E-05,2.55E-05,4.63E-05,0.000174046,0.000138521,0.018405914,3.81E-06,,
2.15E-06,1.24E-05,2.74E-05,4.98E-05,0.000171423,0.000127316,0.008888245,4.77E-06,,
1.19E-05,1.24E-05,3.39E-05,5.65E-05,0.001098394,0.00034833,0.013462543,5.25E-06,,
3.34E-06,1.26E-05,2.67E-05,5.22E-05,0.000187874,0.000150442,0.011297464,5.48E-06,,
3.58E-06,1.36E-05,3.00E-05,5.46E-05,0.000210524,0.000263691,0.012892246,5.01E-06,,
3.34E-06,1.22E-05,2.62E-05,5.13E-05,0.000181913,0.000205994,0.01803112,5.48E-06,,
3.10E-06,1.26E-05,2.69E-05,5.13E-05,0.000188828,0.000143051,0.011919737,5.48E-06,,
3.34E-06,1.14E-05,2.26E-05,4.70E-05,0.000185251,0.000144005,0.017163038,4.05E-06,,
3.10E-06,1.22E-05,2.60E-05,4.91E-05,0.000962973,0.000263691,0.01416254,5.48E-06,,
3.10E-06,1.34E-05,2.77E-05,5.27E-05,0.000189304,0.000127316,0.014230967,5.01E-06,,
2.86E-06,1.24E-05,2.65E-05,5.08E-05,0.000175953,0.000137806,0.013478279,5.01E-06,,
3.81E-06,1.24E-05,2.60E-05,5.13E-05,0.000187874,0.000132322,0.018314838,5.72E-06,,
3.58E-06,1.12E-05,2.24E-05,4.94E-05,0.000175238,0.0001266,0.039320946,5.48E-06,,
2.86E-06,1.17E-05,2.50E-05,5.05E-05,0.000182629,0.000186443,0.029685974,3.81E-06,,
2.62E-06,1.19E-05,2.57E-05,4.84E-05,0.000181198,0.000127316,0.016587019,4.77E-06,,
3.81E-06,1.36E-05,3.05E-05,5.27E-05,0.000288248,0.000331879,0.020168066,3.58E-06,,
3.10E-06,1.19E-05,2.60E-05,4.72E-05,0.000172615,0.000144482,0.027859688,4.53E-06,,
3.10E-06,1.17E-05,2.72E-05,5.22E-05,0.000192642,0.000149488,0.028064251,4.05E-06,,
0.001787663,4.10E-05,2.91E-05,8.27E-05,0.000208855,0.000184774,0.01812005,2.86E-06,,
3.10E-06,1.17E-05,2.62E-05,4.89E-05,0.000185728,0.00014329,0.024637699,5.48E-06,,
2.62E-06,1.34E-05,3.05E-05,5.39E-05,0.000274658,0.000179768,0.019225597,5.25E-06,,
3.10E-06,1.38E-05,2.86E-05,5.53E-05,0.000208616,0.000160217,0.016589642,5.48E-06,,
3.34E-06,1.24E-05,2.77E-05,5.29E-05,0.000193357,0.000151634,0.011888504,5.01E-06,,
3.34E-06,1.10E-05,1.86E-05,4.65E-05,0.000181675,0.000142336,0.015319347,5.01E-06,,
4.53E-06,1.45E-05,3.46E-05,6.15E-05,0.000757933,0.000981092,0.019927025,5.01E-06,,
2.86E-06,1.34E-05,2.81E-05,5.44E-05,0.000202417,0.000153303,0.224101067,4.53E-06,,
2.62E-06,1.17E-05,2.48E-05,5.10E-05,0.00019002,0.000149012,0.048346281,3.58E-06,,
3.10E-06,1.12E-05,2.48E-05,6.58E-05,0.000183582,0.000140905,0.021834373,5.72E-06,,
3.81E-06,1.43E-05,3.03E-05,7.56E-05,0.000267982,0.000840902,0.072145462,2.62E-06,,
0.001979589,1.31E-05,2.69E-05,7.30E-05,0.000244141,0.000149012,0.040152073,6.44E-06,,
3.34E-06,1.45E-05,3.48E-05,8.49E-05,0.000276566,0.000208139,0.058805227,5.01E-06,,
2.86E-06,1.12E-05,2.53E-05,0.0001297,0.000285625,0.000204325,0.071098328,6.91E-06,,
3.10E-06,1.38E-05,3.50E-05,7.75E-05,0.000360489,0.00144887,0.039014101,5.25E-06,,
3.10E-06,1.36E-05,2.93E-05,8.01E-05,0.000324488,0.000425339,0.028825998,5.96E-06,,
3.34E-06,1.26E-05,3.08E-05,7.89E-05,0.000364304,0.001433849,0.03871727,5.96E-06,,
2.86E-06,1.38E-05,3.12E-05,8.15E-05,0.000638723,0.000338554,0.028262138,6.20E-06,,
3.34E-06,1.24E-05,2.88E-05,7.39E-05,0.000338793,0.000373125,0.045189142,5.48E-06,,
3.34E-06,1.29E-05,3.17E-05,7.72E-05,0.000258684,0.000228405,0.027188778,6.20E-06,,
2.86E-06,1.31E-05,3.03E-05,0.000146151,0.000216007,0.000192642,0.059055567,1.17E-05,,
7.15E-06,2.31E-05,5.46E-05,0.000146627,0.000498772,0.000420094,0.042099714,9.78E-06,,
6.91E-06,2.26E-05,5.70E-05,0.000139952,0.000638485,0.000836611,0.029711246,8.11E-06,,
0.011893988,2.29E-05,5.27E-05,0.000131607,0.00042963,0.000397205,0.131863832,3.81E-06,,
2.62E-06,1.14E-05,2.36E-05,6.65E-05,0.000239372,0.000149965,0.118828297,4.77E-06,,
3.10E-06,1.24E-05,2.93E-05,7.25E-05,0.000888586,0.000609159,0.038822174,4.53E-06,,
3.10E-06,1.07E-05,2.43E-05,6.75E-05,0.000187874,0.000146627,0.035964251,5.48E-06,,
3.34E-06,1.14E-05,2.69E-05,6.94E-05,0.00019455,0.000152111,0.030280113,4.29E-06,,
3.10E-06,1.17E-05,2.50E-05,6.96E-05,0.00019002,0.000151634,0.026204586,6.44E-06,,
3.10E-06,1.34E-05,3.08E-05,7.63E-05,0.00025177,0.001091242,0.06004858,4.05E-06,,
2.86E-06,1.24E-05,2.79E-05,7.34E-05,0.000205994,0.000171423,0.031406641,3.81E-06,,
2.86E-06,1.17E-05,2.50E-05,7.01E-05,0.000362873,0.000171423,0.024585724,3.34E-06,,
0.001931667,1.29E-05,2.81E-05,0.000184774,0.000292778,0.000658035,0.022196293,4.05E-06,,
2.86E-06,1.14E-05,2.67E-05,7.08E-05,0.000253916,0.00017643,0.043502092,5.72E-06,,
3.10E-06,1.19E-05,2.74E-05,7.13E-05,0.000207424,0.000226498,0.037985325,5.48E-06,,
2.86E-06,1.31E-05,2.88E-05,7.13E-05,0.000211954,0.000253439,0.018402576,5.48E-06,,
3.10E-06,1.41E-05,2.72E-05,7.03E-05,0.000196695,0.000219345,0.045325994,5.48E-06,,
2.86E-06,1.17E-05,2.96E-05,7.18E-05,0.000210285,0.000255108,0.02982831,5.48E-06,,
2.62E-06,1.24E-05,2.93E-05,7.39E-05,0.000234127,0.000484705,0.024640799,4.53E-06,,
2.86E-06,1.14E-05,2.79E-05,7.03E-05,0.000194073,0.000217199,0.033623934,3.81E-06,,
3.10E-06,1.22E-05,2.57E-05,6.84E-05,0.000184298,0.000145912,0.024409294,5.48E-06,,
3.34E-06,1.29E-05,2.67E-05,6.99E-05,0.000191927,0.00014782,0.018647432,4.29E-06,,
4.12E-05,1.26E-05,2.72E-05,7.06E-05,0.00019002,0.000144482,0.021192312,5.25E-06,,
4.05E-06,1.50E-05,3.41E-05,8.01E-05,0.001145124,0.00044322,0.029654741,4.77E-06,,
3.10E-06,1.29E-05,2.91E-05,6.68E-05,0.000207186,0.00017643,0.020563364,5.48E-06,,
3.58E-06,1.31E-05,2.77E-05,7.15E-05,0.00019598,0.000157118,0.026076317,3.34E-06,,
4.84E-05,1.19E-05,2.72E-05,6.70E-05,0.000188351,0.000148058,0.021390676,5.25E-06,,
2.62E-06,1.26E-05,2.69E-05,6.94E-05,0.000190258,0.000152826,0.021540642,5.25E-06,,
3.34E-06,1.12E-05,2.05E-05,0.000112772,0.000188828,0.000152111,0.018241882,5.48E-06,,
0.002167225,1.36E-05,2.88E-05,6.70E-05,0.000198603,0.000174522,0.015505552,4.53E-06,,
3.81E-06,1.34E-05,2.74E-05,7.10E-05,0.000193119,0.000130177,0.013653278,6.20E-06,,
3.81E-06,1.24E-05,2.67E-05,6.99E-05,0.000188828,0.000144243,0.030114174,3.58E-06,,
2.62E-06,1.19E-05,2.43E-05,6.60E-05,0.000181913,0.000144243,0.057337999,4.29E-06,,
3.10E-06,1.29E-05,3.10E-05,7.44E-05,0.001176119,0.000321865,0.032638311,3.34E-06,,
2.86E-06,1.10E-05,2.43E-05,6.87E-05,0.000185966,0.000207901,0.028858185,4.77E-06,,
3.10E-06,1.12E-05,2.69E-05,6.72E-05,0.00017643,0.000142097,0.026593685,5.01E-06,,
3.10E-06,1.22E-05,2.53E-05,6.75E-05,0.000186205,0.000130653,0.024647236,4.77E-06,,
3.10E-06,1.17E-05,2.50E-05,6.68E-05,0.000183344,0.000416517,0.020879269,4.29E-06,,
4.05E-06,1.22E-05,2.62E-05,6.94E-05,0.000188112,0.000153303,0.029403925,3.81E-06,,
2.86E-06,1.24E-05,2.55E-05,6.87E-05,0.000183582,0.000125408,0.022891045,5.72E-06,,
3.58E-06,1.07E-05,2.65E-05,6.96E-05,0.000253916,0.000157595,0.025169611,4.29E-06,,
3.34E-06,1.12E-05,2.67E-05,6.96E-05,0.000187397,0.000125647,0.01497364,5.25E-06,,
2.86E-06,1.24E-05,2.84E-05,7.18E-05,0.000222683,0.000182629,0.016899347,6.68E-06,,
3.34E-06,1.17E-05,2.05E-05,6.27E-05,0.000215054,0.000132084,0.011704445,4.53E-06,,
3.10E-06,1.12E-05,1.96E-05,5.96E-05,0.0001719,0.000126362,0.019324541,4.29E-06,,
2.62E-06,1.17E-05,2.55E-05,6.75E-05,0.000176191,0.000135422,0.017466545,3.81E-06,,
3.81E-06,1.29E-05,2.72E-05,7.18E-05,0.000247002,0.000148058,0.015264273,4.29E-06,,
0.001828432,1.24E-05,2.77E-05,7.37E-05,0.000195265,0.000143766,0.016584158,3.58E-06,,
3.10E-06,1.14E-05,2.05E-05,6.37E-05,0.000174046,0.000128508,0.013728142,5.96E-06,,
3.34E-06,1.43E-05,3.08E-05,6.68E-05,0.000238419,0.000195742,0.00894165,4.77E-06,,
4.29E-06,1.41E-05,2.93E-05,7.51E-05,0.000211,0.000153542,0.02030921,5.01E-06,,
3.58E-06,1.26E-05,2.72E-05,6.84E-05,0.000191212,0.000146866,0.028070927,5.01E-06,,
2.62E-06,1.31E-05,2.62E-05,7.63E-05,0.000273228,0.000161886,0.016770363,5.01E-06,,
4.05E-06,1.41E-05,3.36E-05,7.41E-05,0.000211,0.00029397,0.026719093,4.77E-06,,
2.86E-06,1.24E-05,2.86E-05,7.03E-05,0.00020051,0.000150442,0.022327423,5.01E-06,,
2.38E-06,1.26E-05,2.72E-05,6.77E-05,0.000242233,0.000149488,0.019709349,5.48E-06,,
3.34E-06,1.31E-05,3.05E-05,7.39E-05,0.00020647,0.000160217,0.018170595,4.77E-06,,
3.34E-06,1.12E-05,2.29E-05,6.15E-05,0.000177383,0.00020051,0.034683228,4.77E-06,,
2.86E-06,1.19E-05,2.65E-05,6.53E-05,0.000189543,0.000152349,0.027309656,6.20E-06,,
3.10E-06,1.26E-05,3.15E-05,7.39E-05,0.000695467,0.000726938,0.025937319,5.72E-06,,
3.34E-06,1.24E-05,2.79E-05,6.41E-05,0.000206232,0.00018096,0.032771587,5.96E-06,,
3.34E-06,1.34E-05,3.29E-05,8.75E-05,0.00052166,0.000269651,0.014133215,5.72E-06,,
3.34E-06,1.34E-05,2.74E-05,6.60E-05,0.000181198,0.0001266,0.01666832,4.05E-06,,
2.62E-06,1.17E-05,2.67E-05,6.56E-05,0.000175714,0.00012517,0.01740551,5.48E-06,,
3.58E-06,1.19E-05,2.26E-05,6.89E-05,0.000184774,0.000126839,0.016953707,5.01E-06,,
3.58E-06,1.07E-05,2.69E-05,6.39E-05,0.000176191,0.00012517,0.018180132,5.25E-06,,
0.001853228,1.31E-05,2.77E-05,7.51E-05,0.000189781,0.000150442,0.015062332,4.77E-06,,
3.81E-06,1.26E-05,2.65E-05,7.25E-05,0.000191927,0.000147104,0.014435291,3.34E-06,,
1.03E-05,2.48E-05,5.36E-05,0.000134468,0.000398397,0.000357628,0.021484613,8.34E-06,,
7.39E-06,2.34E-05,5.25E-05,0.000117779,0.000371456,0.000644445,0.018377304,7.87E-06,,
8.34E-06,2.43E-05,5.34E-05,0.000132799,0.000409842,0.00192523,0.015181065,7.39E-06,,
7.87E-06,2.36E-05,5.25E-05,0.000130415,0.000538349,0.000368357,0.018110514,8.58E-06,,
8.49E-05,2.41E-05,5.25E-05,0.0001297,0.000375748,0.000474215,0.023532867,8.58E-06,,
7.87E-06,2.19E-05,5.13E-05,0.000118971,0.000375509,0.000576019,0.015094042,9.30E-06,,
8.58E-06,2.38E-05,5.27E-05,0.000130415,0.000473499,0.000349522,0.012516737,8.82E-06,,
7.87E-06,2.24E-05,5.08E-05,0.000130177,0.000375986,0.000499487,0.018002272,9.30E-06,,
3.58E-06,1.19E-05,2.48E-05,6.89E-05,0.000186682,0.000147343,0.017279863,4.05E-06,,
3.58E-06,1.19E-05,2.22E-05,6.48E-05,0.000185013,0.000133276,0.018331289,5.01E-06,,
3.58E-06,1.19E-05,2.96E-05,6.84E-05,0.000226021,0.001849413,0.021080494,4.53E-06,,
2.86E-06,1.24E-05,2.77E-05,7.03E-05,0.000189781,0.000147581,0.028066635,4.29E-06,,
1.36E-05,1.17E-05,3.31E-05,6.84E-05,0.000193119,0.000149012,0.035351276,3.10E-06,,
3.58E-06,1.26E-05,2.62E-05,6.82E-05,0.000185966,0.000144005,0.021827221,4.53E-06,,
2.86E-06,1.17E-05,2.43E-05,7.01E-05,0.000186682,0.00014782,0.021287441,3.10E-06,,
2.86E-06,1.22E-05,1.91E-05,5.98E-05,0.00017333,0.000142813,0.016503334,6.20E-06,,
3.81E-06,1.07E-05,2.50E-05,6.53E-05,0.000177145,0.00014329,0.008765459,4.53E-06,,
3.58E-06,1.31E-05,2.93E-05,6.37E-05,0.000192404,0.000145197,0.010940552,5.48E-06,,
0.001906872,1.29E-05,2.74E-05,7.20E-05,0.000190973,0.00014472,0.011740923,5.96E-06,,
3.34E-06,1.34E-05,2.60E-05,6.75E-05,0.000207424,0.000147581,0.209132195,5.72E-06,,
3.10E-06,1.34E-05,3.10E-05,8.46E-05,0.000259161,0.000181198,0.025114536,5.48E-06,,
3.10E-06,1.24E-05,2.53E-05,7.03E-05,0.000196695,0.000151157,0.027939558,4.05E-06,,
2.86E-06,1.10E-05,2.29E-05,6.77E-05,0.000249624,0.000170469,0.046384335,5.01E-06,,
2.86E-06,1.14E-05,2.62E-05,7.01E-05,0.000192165,0.000216961,0.033317327,5.96E-06,,
3.10E-06,1.34E-05,3.24E-05,8.11E-05,0.001381636,0.000196218,0.025273085,5.01E-06,,
3.34E-06,1.41E-05,2.88E-05,0.000184059,0.000290632,0.000288963,0.02736187,4.05E-06,,
3.34E-06,1.12E-05,2.53E-05,6.72E-05,0.00019145,0.000149965,0.040211439,4.29E-06,,
3.10E-06,1.24E-05,2.50E-05,6.84E-05,0.000196695,0.000157356,0.044899464,6.68E-06,,
0.00556612,1.38E-05,2.81E-05,7.01E-05,0.000249147,0.000326872,0.02598834,2.86E-06,,
3.10E-06,1.29E-05,3.03E-05,7.13E-05,0.000287056,0.000195503,0.037527323,4.05E-06,,
2.38E-06,1.17E-05,2.60E-05,6.51E-05,0.000669241,0.000237942,0.029451847,4.53E-06,,
2.38E-06,1.31E-05,2.74E-05,6.77E-05,0.000206947,0.000288963,0.053239107,5.96E-06,,
3.10E-06,1.29E-05,2.88E-05,7.34E-05,0.00027585,0.000198126,0.047060966,4.29E-06,,
2.86E-06,1.12E-05,2.31E-05,6.68E-05,0.000191689,0.000176907,0.031159401,4.05E-06,,
2.62E-06,1.24E-05,2.84E-05,7.22E-05,0.000236988,0.000171423,0.040021181,4.77E-06,,
2.86E-06,1.17E-05,2.43E-05,6.68E-05,0.000181437,0.000126123,0.05982852,3.10E-06,,
