t_yaw_enc,data_yaw_enc,t_yaw_mirte,data_yaw_mirte,t_shoulder_enc,data_shoulder_enc,t_shoulder_mirte,data_shoulder_mirte,t_elbow_enc,data_elbow_enc,t_elbow_mirte,data_elbow_mirte,t_wrist_enc,data_wrist_enc,t_wrist_mirte,data_wrist_mirte,t_gripper_enc,data_gripper_enc,t_gripper_mirte,data_gripper_mirte
15.66101217,-1.6,23.79559827,-0.733038306,15.69432855,-1.165577567,18.79436207,-0.934449255,15.72738552,-0.705688591,24.09447598,-1.589994907,15.76042914,-0.922411919,24.55432463,-1.19101274,15.79214907,2.327929287,29.50048137,-0.408407032
15.69457674,-1.6,23.81965423,-0.758171022,15.7270782,-1.185524201,18.96254063,-0.926071703,15.76019025,-0.701085443,24.25574732,-1.585806131,15.79317236,-0.923946381,24.57597709,-1.178446293,15.82595682,2.327929287,29.62817907,-0.404218256
15.72625542,-1.6,23.83910918,-0.766548634,15.75974941,-1.207005179,18.9985857,-0.921882927,15.79289603,-0.701085443,24.27407765,-1.589994907,15.82701683,-0.92854929,24.60070467,-1.170068741,15.85795164,2.327929287,29.64176106,-0.408407032
15.75995755,-1.6,23.85592079,-0.779114962,15.79257369,-1.223883069,19.01844311,-0.900938988,15.82717705,-0.701085443,24.35707951,-1.598372579,15.85931396,-0.939290047,24.63578105,-1.161691189,15.89215493,2.327929287,29.64922452,-0.404218256
15.79234362,-1.6,23.87622595,-0.795870125,15.82729316,-1.234623587,19.05448174,-0.892561376,15.85900712,-0.701085443,24.37848282,-1.589994907,15.89340663,-0.950030327,24.65351892,-1.170068741,15.92538643,2.327929287,29.6762352,-0.408407032
15.82617664,-1.6,23.89529657,-0.825191677,15.85918736,-1.243829703,19.07618141,-0.884183824,15.89366412,-0.701085443,24.57436633,-1.585806131,15.92527843,-0.959236622,24.67571425,-1.157502413,15.95785809,2.327929287,29.7572813,-0.395840675
15.85813093,-1.6,23.92077708,-0.850324392,15.89386964,-1.251501477,19.09697032,-0.871617436,15.9251318,-0.701085443,24.61641407,-1.589994907,15.95835853,-0.963839531,24.69421673,-1.161691189,15.99070883,2.327929287,29.78471541,-0.404218256
15.89236355,-1.6,23.93308568,-0.86289078,15.92466569,-1.25303582,19.12023926,-0.863239825,15.95858645,-0.701085443,24.73579812,-1.585806131,15.99148607,-0.966908455,24.71447968,-1.153313518,16.02293777,2.327929287,29.79778147,-0.408407032
15.92489958,-1.6,23.98062682,-0.900589883,15.95848203,-1.254570162,19.13410735,-0.859051049,15.99092674,-0.69955122,24.75300622,-1.589994907,16.02408314,-0.966908455,24.75327468,-1.149124742,16.05656004,2.327929287,29.83804226,-0.404218256
15.9580996,-1.6,23.99917173,-0.917345047,15.99137855,-1.254570162,19.15492105,-0.846484661,16.02396345,-0.701085443,25.10340691,-1.598372579,16.0571394,-0.96844244,24.77459836,-1.144935966,16.0889771,2.327929287,29.86237049,-0.408407032
15.9911778,-1.6,24.01628065,-0.938288987,16.02352715,-1.251501477,19.17318249,-0.838107109,16.05696154,-0.69955122,25.11917353,-1.589994907,16.09022355,-0.96844244,24.81436062,-1.14074719,16.12314296,2.327929287,29.87888908,-0.404218256
16.02373552,-1.6,24.03103089,-0.959232986,16.05679846,-1.251501477,19.19519663,-0.833918333,16.09062409,-0.698016758,25.1302979,-1.585806131,16.12340236,-0.96844244,25.0852313,-1.144935966,16.15553737,2.327929287,29.94133592,-0.408407032
16.05725169,-1.6,24.05359244,-0.971799314,16.08967352,-1.251501477,19.215734,-0.817163169,16.12329221,-0.698016758,25.17823434,-1.589994907,16.15577507,-0.96844244,25.11515164,-1.14074719,16.18865776,2.327929287,29.99903965,-0.404218256
16.08934236,-1.6,24.07351351,-0.988554478,16.12260389,-1.251501477,19.23391795,-0.812974393,16.15593481,-0.698016758,25.19653487,-1.594183683,16.1895299,-0.96844244,25.13059783,-1.136558414,16.22183299,2.327929287,30.03467107,-0.408407032
16.12287116,-1.6,24.09420133,-1.001120806,16.15606332,-1.251501477,19.27427578,-0.808785558,16.18823695,-0.698016758,25.21953034,-1.585806131,16.22196293,-0.96844244,25.15497565,-1.123992085,16.25485349,2.327929287,30.05731225,-0.404218256
16.15615892,-1.6,24.11667681,-1.022064805,16.1887958,-1.251501477,19.29588914,-0.800408006,16.22158027,-0.696482534,25.23846412,-1.589994907,16.25469065,-0.96844244,25.18003654,-1.136558414,16.28766322,2.291104584,30.08297563,-0.408407032
16.18843842,-1.6,24.13306141,-1.04719758,16.22136283,-1.251501477,19.33327603,-0.79621923,16.25500655,-0.693413849,25.37525225,-1.581617355,16.28789353,-0.96844244,25.19623685,-1.132369637,16.31990194,2.180630951,30.14981318,-0.404218256
16.22206426,-1.6,24.15457582,-1.072330236,16.25445414,-1.251501477,19.35566831,-0.787841618,16.28800678,-0.693413849,25.39489269,-1.585806131,16.32116032,-0.96844244,25.22199059,-1.11980319,16.35380602,2.056348591,30.16735768,-0.408407032
16.2551012,-1.6,24.1773119,-1.08908546,16.2874701,-1.249967134,19.3730123,-0.779464066,16.32082033,-0.693413849,25.47657967,-1.577428579,16.35419536,-0.96844244,25.23878002,-1.107236862,16.38595128,1.886034756,30.19941878,-0.404218256
16.28815722,-1.6,24.19619894,-1.097463012,16.32062006,-1.249967134,19.39533496,-0.77527523,16.35331655,-0.691879387,25.49945092,-1.589994907,16.38711214,-0.96844244,25.25353813,-1.09885931,16.41976094,1.689637451,30.39029145,-0.412595838
16.3209579,-1.6,24.21662354,-1.114218235,16.3535223,-1.249967134,19.41521382,-0.771086454,16.38723683,-0.691879387,25.575526,-1.581617355,16.41996121,-0.96844244,25.27505469,-1.086292982,16.45301795,1.648209839,30.53073525,-0.404218256
16.35401869,-1.6,24.23207593,-1.139350891,16.38667488,-1.249967134,19.43374085,-0.766897678,16.42011094,-0.691879387,25.72432399,-1.577428579,16.45318961,-0.96844244,25.35390019,-1.077915311,16.4863174,1.623660355,30.54061794,-0.408407032
16.38688803,-1.6,24.25546384,-1.156106114,16.419559,-1.249967134,19.45488548,-0.754331291,16.45281553,-0.691879387,25.75617981,-1.585806131,16.48675776,-0.96844244,25.37494659,-1.073726535,16.51978016,1.505514889,30.77280521,-0.404218256
16.42023325,-1.6,24.27358103,-1.16029489,16.45261931,-1.249967134,19.47570276,-0.745953739,16.48647571,-0.691879387,25.77354264,-1.581617355,16.51951742,-0.96844244,25.39550424,-1.069537759,16.55194187,1.319857864,30.78230548,-0.416784614
16.45329976,-1.6,24.29446173,-1.177049994,16.48602486,-1.249967134,19.49637341,-0.729198575,16.51965666,-0.691879387,25.8149147,-1.577428579,16.55211949,-0.96844244,25.43574595,-1.061160207,16.58553958,1.224727659,30.79509568,-0.404218256
16.48658943,-1.6,24.31836653,-1.197993994,16.5190506,-1.249967134,19.51553559,-0.720820963,16.55242991,-0.691879387,25.85671926,-1.581617355,16.586092,-0.96844244,25.45951509,-1.056971431,16.62296271,1.077429562,30.81229663,-0.408407032
16.51928401,-1.6,24.33272362,-1.223126769,16.5517478,-1.249967134,19.64133072,-0.7040658,16.58577943,-0.691879387,25.92486691,-1.577428579,16.62253618,-0.96844244,25.47908449,-1.040216208,16.65365601,0.877963572,30.83551764,-0.404218256
16.55224681,-1.6,24.3573482,-1.244070649,16.5853436,-1.249967134,19.65611458,-0.712443411,16.62324858,-0.691879387,25.93703127,-1.581617355,16.65517688,-0.971511364,25.52125812,-1.036027431,16.68593407,0.775161533,30.87365913,-0.408407032
16.58591485,-1.6,24.37823033,-1.25244832,16.62201715,-1.248432732,19.67349029,-0.716632187,16.65447807,-0.691879387,25.95329285,-1.577428579,16.68721771,-0.973045826,25.53505778,-1.031838655,16.72226048,0.629397898,30.87743759,-0.404218256
16.62348247,-1.6,24.39430118,-1.260825872,16.65416121,-1.248432732,19.69338155,-0.712443411,16.6874969,-0.691879387,25.96631503,-1.581617355,16.72313023,-0.973045826,25.55745316,-1.023461103,16.7551918,0.518924265,30.93943095,-0.408407032
16.65472364,-1.6,24.41636753,-1.285958648,16.68676186,-1.248432732,19.81343222,-0.708254635,16.72259855,-0.691879387,25.99580312,-1.577428579,16.75486255,-0.973045826,25.57841492,-1.019272327,16.78458118,0.370091705,30.98051572,-0.404218256
16.68549943,-1.6,24.43479776,-1.298524976,16.72291064,-1.248432732,19.83528709,-0.712443411,16.75443506,-0.691879387,26.07485676,-1.581617355,16.78713655,-0.973045826,25.59822202,-1.00670588,16.81674242,0.202847033,31.01489735,-0.408407032
16.72164965,-1.6,24.45651007,-1.31528008,16.75625014,-1.248432732,19.85562468,-0.720820963,16.78685594,-0.691879387,26.09722924,-1.585806131,16.81785488,-0.974579811,25.63404846,-1.010894656,16.84916735,0.015655785,31.04691482,-0.404218256
16.75311804,-1.6,24.47444463,-1.323657751,16.78519058,-1.248432732,19.87798691,-0.708254635,16.81765246,-0.691879387,26.11509347,-1.581617355,16.84863806,-0.974579811,25.65472937,-0.998328328,16.8807807,0.009518414,31.0862968,-0.408407032
16.78549099,-1.6,24.49678087,-1.336224079,16.81733823,-1.249967134,19.93450475,-0.699877024,16.84878993,-0.691879387,26.1987896,-1.577428579,16.88213015,-0.974579811,25.675143,-0.994139552,16.9139843,0.007983952,31.12380338,-0.404218256
16.81796527,-1.6,24.51824903,-1.352979183,16.84841824,-1.249967134,19.95647168,-0.687310636,16.88237095,-0.691879387,26.23512745,-1.581617355,16.91546535,-0.974579811,25.69577456,-0.989950776,16.94847846,0.009518414,31.1819582,-0.408407032
16.84899092,-1.6,24.53634262,-1.369734406,16.88159823,-1.248432732,19.97732759,-0.68312186,16.91532063,-0.691879387,26.25648046,-1.577428579,16.948349,-0.974579811,25.72593045,-0.98576194,16.98049617,0.007983952,31.1996212,-0.404218256
16.88189435,-1.6,24.55451131,-1.378111959,16.91438437,-1.248432732,19.99424458,-0.674744308,16.94815969,-0.691879387,26.39367843,-1.573239803,16.98114038,-0.974579811,25.73459649,-0.977384388,17.01274848,0.009518414,31.2264781,-0.408407032
16.91491151,-1.6,24.57464194,-1.386489511,16.94794607,-1.248432732,20.03591156,-0.657989144,16.9809885,-0.691879387,26.41480565,-1.55648458,17.01402569,-0.974579811,25.75910521,-0.973195612,17.04721904,0.007983952,31.31486917,-0.404218256
16.94857264,-1.6,24.59626722,-1.394867182,16.98034167,-1.248432732,20.06220055,-0.637045205,17.0133338,-0.691879387,26.43771338,-1.569051027,17.047328,-0.973045826,25.77534509,-0.960629225,17.07893181,0.007983952,31.36175776,-0.408407032
16.9800415,-1.6,24.61881256,-1.403244734,17.01353693,-1.248432732,20.08439398,-0.628667593,17.04685402,-0.691879387,26.48025441,-1.573239803,17.08015442,-0.973045826,25.79606199,-0.943874061,17.11195302,0.009518414,31.41593409,-0.404218256
17.01451635,-1.6,24.63528323,-1.411622286,17.04664755,-1.248432732,20.12052155,-0.616101205,17.07991362,-0.691879387,26.52472353,-1.569051027,17.11318111,-0.973045826,25.81520343,-0.927118897,17.14481449,0.009518414,31.43342876,-0.408407032
17.04699302,-1.6,24.65395641,-1.424188614,17.07954717,-1.248432732,20.13986707,-0.607723653,17.11257052,-0.690345163,26.63867474,-1.560673475,17.14753842,-0.973045826,25.83485508,-0.918741345,17.17912149,0.007983952,31.4453218,-0.404218256
17.07929254,-1.6,24.67595553,-1.428377509,17.11218071,-1.248432732,20.15919185,-0.59096849,17.14672041,-0.690345163,26.6631372,-1.55648458,17.17921901,-0.973045826,25.85843706,-0.910363734,17.21173263,0.009518414,31.50199413,-0.408407032
17.11234808,-1.6,24.71464396,-1.436755061,17.1472168,-1.248432732,20.17561746,-0.578402102,17.17883229,-0.690345163,26.72039175,-1.552295804,17.21212411,-0.973045826,25.90621567,-0.89360857,17.24455261,0.009518414,31.53623533,-0.404218256
17.14603829,-1.6,24.73546243,-1.445132613,17.17859387,-1.248432732,20.19610286,-0.561646938,17.21222329,-0.690345163,26.82488799,-1.548107028,17.24553657,-0.973045826,25.95249391,-0.889419794,17.27828956,0.009518414,31.54430652,-0.408407032
17.1789639,-1.6,24.75490975,-1.449321389,17.21150303,-1.249967134,20.21959019,-0.553269386,17.24566817,-0.690345163,27.01701999,-1.5355407,17.27804875,-0.973045826,26.05706501,-0.89360857,17.31110764,0.009518414,31.63651967,-0.404218256
17.21191311,-1.6,24.7984767,-1.457698941,17.24513841,-1.249967134,20.23618412,-0.532325447,17.27818704,-0.690345163,27.06851625,-1.531351924,17.31198621,-0.973045826,26.07587314,-0.897797346,17.34400797,0.007983952,31.65529585,-0.408407032
17.24534869,-1.6,24.83445907,-1.461887836,17.27753496,-1.249967134,20.25299644,-0.519759059,17.31185365,-0.690345163,27.11252093,-1.5355407,17.34388375,-0.973045826,26.09752917,-0.910363734,17.37706852,0.007983952,31.67795753,-0.404218256
17.27779269,-1.6,24.85318589,-1.466076612,17.31166387,-1.249967134,20.27468371,-0.494626313,17.34348869,-0.690345163,27.12560344,-1.531351924,17.37696791,-0.973045826,26.11541367,-0.918741345,17.4100647,0.007983952,31.71934605,-0.408407032
17.31081915,-1.6,24.87690973,-1.474454165,17.34372091,-1.249967134,20.29652429,-0.498815089,17.37685084,-0.690345163,27.13797951,-1.5355407,17.41079926,-0.973045826,26.1331563,-0.927118897,17.44191408,0.007983952,31.78232837,-0.404218256
17.34411454,-1.6,24.93549585,-1.478642941,17.37640572,-1.249967134,20.31681395,-0.47787115,17.40955687,-0.690345163,27.1558578,-1.531351924,17.4427948,-0.973045826,26.21326661,-0.918741345,17.47605753,0.007983952,31.82053161,-0.408407032
17.37661839,-1.6,24.97568989,-1.474454165,17.40925789,-1.249967134,20.33443975,-0.465304792,17.44267988,-0.690345163,27.19439292,-1.5355407,17.47636509,-0.973045826,26.2354207,-0.91455251,17.5086987,0.009518414,31.8957262,-0.412595838
17.40981388,-1.6,25.054883,-1.466076612,17.44251013,-1.249967134,20.35837436,-0.452738404,17.47625375,-0.690345163,27.21193361,-1.531351924,17.50917912,-0.973045826,26.30443716,-0.910363734,17.54164672,0.007983952,31.91915655,-0.404218256
17.44215035,-1.6,25.06554365,-1.461887836,17.47539544,-1.249967134,20.37516594,-0.435983241,17.50907636,-0.690345163,27.23688149,-1.527163148,17.54216409,-0.973045826,26.32113695,-0.901986182,17.57620502,0.009518414,31.93334246,-0.408407032
17.47562146,-1.6,25.1185689,-1.457698941,17.50893092,-1.249967134,20.39729571,-0.415039301,17.54142427,-0.688810701,27.25578213,-1.522974253,17.57674146,-0.974579811,26.33500195,-0.897797346,17.60752273,0.009518414,31.95476985,-0.404218256
17.50810456,-1.6,25.13953376,-1.449321389,17.54185963,-1.249967134,20.43676472,-0.402472913,17.57654214,-0.688810701,27.43221354,-1.518785477,17.60801792,-0.980717659,26.35179305,-0.89360857,17.63979912,0.007983952,31.9767108,-0.408407032
17.54199457,-1.6,25.17575145,-1.436755061,17.57634473,-1.248432732,20.44152832,-0.381528974,17.60735798,-0.690345163,27.43925023,-1.522974253,17.64089894,-0.983786106,26.36363912,-0.889419794,17.67407608,0.009518414,31.9976337,-0.404218256
17.57594967,-1.6,25.19587779,-1.432566285,17.60714436,-1.245364046,20.45534897,-0.368962616,17.64102054,-0.688810701,27.55740881,-1.518785477,17.67428589,-0.988389015,26.37751341,-0.885231018,17.70673752,0.011052637,32.01987433,-0.408407032
17.60764885,-1.6,25.21971679,-1.428377509,17.64050984,-1.245364046,20.47455192,-0.352207452,17.67418766,-0.690345163,27.57752228,-1.502030373,17.70726943,-0.991457939,26.41880274,-0.876853406,17.73890734,0.011052637,32.03803396,-0.404218256
17.64069104,-1.6,25.27535582,-1.424188614,17.67356682,-1.245364046,20.49578333,-0.34382987,17.70648432,-0.688810701,27.59145665,-1.497841597,17.74017739,-0.999129772,26.43841815,-0.860098243,17.77244616,0.009518414,32.15712404,-0.408407032
17.67384815,-1.6,25.46014142,-1.436755061,17.70711136,-1.243829703,20.51380014,-0.322885901,17.74003053,-0.688810701,27.60353112,-1.493652821,17.77407837,-1.014473438,26.45830154,-0.843343079,17.80508614,0.011052637,32.20258737,-0.404218256
17.70737481,-1.6,25.47591376,-1.424188614,17.73937368,-1.242295361,20.53289962,-0.306130737,17.77345276,-0.688810701,27.66746569,-1.489463925,17.80619025,-1.031351089,26.48316813,-0.834965527,17.83801031,0.011052637,32.25855541,-0.408407032
17.73912883,-1.6,25.53423238,-1.415811062,17.7726059,-1.233089185,20.55268908,-0.289375603,17.80633616,-0.690345163,27.6846559,-1.485275149,17.83931661,-1.042091846,26.49713469,-0.826587915,17.87121701,0.011052637,32.27564645,-0.404218256
17.77215862,-1.6,25.72226048,-1.411622286,17.80572248,-1.222348726,20.57662725,-0.280998021,17.83881736,-0.690345163,27.68467855,-1.481086373,17.87290192,-1.046694756,26.52438903,-0.822399139,17.9051826,0.011052637,32.31867027,-0.408407032
17.80596161,-1.6,25.77320194,-1.415811062,17.83844924,-1.211608207,20.59563756,-0.27262044,17.87191677,-0.688810701,27.70615697,-1.468520045,17.90469813,-1.051297665,26.545434,-0.818210363,17.93763971,0.009518414,32.41518807,-0.404218256
17.83821011,-1.6,25.99540734,-1.411622286,17.87143207,-1.200867748,20.61415434,-0.268431634,17.90445018,-0.688810701,27.70618391,-1.464331269,17.93870878,-1.051297665,26.55566597,-0.814021587,17.96995378,0.009518414,32.42224407,-0.408407032
17.87163877,-1.6,26.05677128,-1.40743351,17.90507603,-1.183989859,20.6330502,-0.247487694,17.9374361,-0.688810701,27.70619631,-1.455953717,17.97107196,-1.072778702,26.58070397,-0.805643976,18.0036459,0.011052637,32.43300271,-0.404218256
17.90487242,-1.6,26.07420897,-1.399055958,17.93783951,-1.162508881,20.65460348,-0.226543739,17.97076797,-0.659657831,27.71027923,-1.460142493,18.00540376,-1.103466034,26.62104988,-0.797266424,18.03794837,0.009518414,32.47650218,-0.408407032
17.93829346,-1.6,26.20268631,-1.394867182,17.9705503,-1.15023402,20.71407223,-0.209788576,18.00524783,-0.612092848,27.73134136,-1.451764822,18.03805852,-1.111137867,26.64235425,-0.788888812,18.07021785,0.011052637,32.4981935,-0.404218256
17.97090888,-1.6,26.21603012,-1.390678406,18.00552344,-1.148699677,20.72933269,-0.197222203,18.03661132,-0.581405754,27.74178839,-1.439198494,18.07084703,-1.111137867,26.66284919,-0.78051126,18.10210371,0.011052637,32.55527472,-0.408407032
18.00484562,-1.6,26.30412745,-1.386489511,18.03773856,-1.145630932,20.74162078,-0.172089458,18.07045031,-0.559924955,27.75234914,-1.435009718,18.10311961,-1.111137867,26.82606936,-0.772133648,18.13608074,0.011052637,32.57376122,-0.404218256
18.03713989,-1.6,26.3198936,-1.382300735,18.07095361,-1.144096589,20.75708961,-0.163711891,18.10295367,-0.538443918,27.76322246,-1.430820942,18.13628054,-1.105000019,27.1159668,-0.767944872,18.16784358,0.011052637,32.59409785,-0.408407032
18.07065439,-1.6,26.45803761,-1.378111959,18.10273123,-1.144096589,20.76767445,-0.1595231,18.13657117,-0.538443918,27.78000402,-1.426632166,18.16892529,-1.101931572,27.12596345,-0.759567261,18.20262527,0.009518414,32.61920571,-0.404218256
18.10324574,-1.6,26.47759843,-1.373923182,18.13587594,-1.137959158,20.78341532,-0.155334309,18.16921139,-0.538443918,27.88592649,-1.42244339,18.20287657,-1.103466034,27.22956157,-0.755378485,18.2361846,0.011052637,32.63613248,-0.408407032
18.13640881,-1.6,26.49468017,-1.378111959,18.16866899,-1.131821728,20.79738903,-0.1595231,18.20275664,-0.536909456,27.9813838,-1.384744287,18.23520398,-1.103466034,27.27430058,-0.751189709,18.26744747,0.009518414,32.65794659,-0.404218256
18.16936493,-1.6,26.60210538,-1.373923182,18.202209,-1.122615612,20.81666803,-0.155334309,18.23553634,-0.538443918,27.99726009,-1.380555391,18.26817298,-1.103466034,27.32947779,-0.742812157,18.29983568,0.011052637,32.67789197,-0.408407032
18.20241189,-1.6,26.6834743,-1.378111959,18.23490572,-1.113409495,20.83431268,-0.142767936,18.26765323,-0.536909456,28.02410841,-1.376366615,18.30104446,-1.103466034,27.33724594,-0.747000933,18.33283067,0.011052637,32.73710728,-0.404218256
18.23601437,-1.6,26.69664955,-1.373923182,18.26783037,-1.102668977,20.85668468,-0.130201563,18.30154777,-0.536909456,28.08598852,-1.367989063,18.33462596,-1.103466034,27.34611797,-0.742812157,18.36655068,0.011052637,32.75832534,-0.408407032
18.26799178,-1.6,26.71796036,-1.382300735,18.30070281,-1.088859773,20.87855196,-0.096691243,18.33389449,-0.536909456,28.10033894,-1.342856288,18.36722803,-1.103466034,27.38897133,-0.738623321,18.40009809,0.011052637,32.77580428,-0.404218256
18.30003953,-1.6,26.82320237,-1.369734406,18.33359456,-1.067378855,20.89566612,-0.054803338,18.36677194,-0.536909456,28.11864853,-1.326101184,18.4005096,-1.114206314,27.38898134,-0.734434545,18.43258929,0.011052637,32.81301141,-0.408407032
18.33440042,-1.6,27.01625919,-1.36554563,18.36712527,-1.041294789,20.91732574,-0.012915436,18.40085077,-0.536909456,28.13132334,-1.309345961,18.43440413,-1.137221813,27.5927453,-0.721868157,18.46566439,0.009518414,32.83408785,-0.404218256
18.36693406,-1.6,27.1391983,-1.357168078,18.40028763,-1.012142038,20.93519402,0.020594886,18.4334662,-0.538443918,28.14626145,-1.288402081,18.46553826,-1.17404604,27.60540152,-0.709301829,18.49920464,0.011052637,32.85546017,-0.408407032
18.40065694,-1.6,27.32967591,-1.352979183,18.43377471,-0.982989287,20.95846105,0.049916416,18.4658196,-0.538443918,28.15521073,-1.271646857,18.49890208,-1.177114964,27.672508,-0.700924218,18.53192949,0.011052637,32.89467025,-0.404218256
18.43280292,-1.6,27.33751154,-1.357168078,18.46531057,-0.955370879,20.97464561,0.070860371,18.49872518,-0.538443918,28.19102454,-1.263269305,18.53226256,-1.189389706,27.69784832,-0.68835783,18.56455183,0.011052637,32.95462441,-0.408407032
18.4659183,-1.6,27.38705897,-1.352979183,18.49904752,-0.936958647,20.9963274,0.083426736,18.53212643,-0.538443918,28.19660163,-1.259080529,18.56470609,-1.200130463,27.70948672,-0.684169054,18.59732509,0.011052637,32.97724652,-0.404218256
18.49807,-1.6,27.52987051,-1.348790407,18.53170514,-0.918546295,21.04767656,0.091804318,18.5648582,-0.538443918,28.2134366,-1.233947754,18.59864783,-1.220077038,27.71938467,-0.671602666,18.63134074,0.009518414,32.99608564,-0.408407032
18.53236198,-1.6,27.54424763,-1.340412855,18.56439137,-0.906271553,21.09431458,0.087615527,18.59831762,-0.538443918,28.2285316,-1.204626203,18.6316359,-1.246160984,27.73196602,-0.663225114,18.66360021,0.009518414,33.01492357,-0.404218256
18.56500578,-1.6,27.55710101,-1.336224079,18.59809828,-0.895531034,21.1832428,0.091804318,18.63116789,-0.538443918,28.24020004,-1.187871099,18.66417599,-1.266107559,27.7425034,-0.646469951,18.69590807,0.011052637,33.03399205,-0.408407032
18.59847116,-1.6,27.58867502,-1.332035303,18.63091373,-0.889393544,21.42225814,0.087615527,18.66404462,-0.538443918,28.25149536,-1.158549547,18.69820952,-1.286054134,27.75472784,-0.629714787,18.73057938,0.011052637,33.07854819,-0.404218256
18.63147783,-1.6,27.60589695,-1.319468856,18.66428351,-0.887859201,21.43869448,0.091804318,18.69667578,-0.538443918,28.26395822,-1.141794443,18.73023486,-1.309069633,27.76622248,-0.621337235,18.76265812,0.011052637,33.13502121,-0.395840675
18.66381693,-1.6,27.66229272,-1.31528008,18.69620156,-0.886324859,21.55342913,0.087615527,18.73001695,-0.538443918,28.27677393,-1.112472892,18.76329374,-1.336688042,27.78069615,-0.612959623,18.7956903,0.011052637,33.1570189,-0.404218256
18.69634676,-1.6,27.67817569,-1.311091304,18.72975683,-0.883256173,21.57469583,0.091804318,18.76339293,-0.539978142,28.29676604,-1.070585012,18.79618144,-1.361237526,28.1007452,-0.621337235,18.83579898,0.009518414,33.21977329,-0.408407032
18.73035383,-1.6,27.70062661,-1.306902528,18.76314187,-0.880187488,21.67524672,0.095993109,18.79592586,-0.541512604,28.30237746,-1.020319462,18.8401525,-1.381184101,28.11969352,-0.617148399,18.86717463,0.009518414,33.35740542,-0.404218256
18.76289892,-1.6,27.71106005,-1.302713752,18.79606557,-0.875584459,21.69713449,0.091804318,18.83717608,-0.543046827,28.32439709,-0.978431582,18.87020373,-1.402665138,28.13389754,-0.646469951,18.89936185,0.009518414,33.40558219,-0.408407032
18.79627728,-1.6,27.72366786,-1.298524976,18.83674622,-0.869446969,21.89454556,0.087615527,18.86904645,-0.553787346,28.34229922,-0.944921255,18.90383506,-1.416474342,28.14590383,-0.659036338,18.93493891,0.009518414,33.4211235,-0.404218256
18.83520746,-1.6,27.7636435,-1.306902528,18.869591,-0.852569079,21.91432023,0.075049154,18.90425539,-0.564527864,28.35810924,-0.911410928,18.93576026,-1.43335247,28.15566063,-0.663225114,18.96875453,0.011052637,33.4642036,-0.408407032
18.86790538,-1.6,27.77716422,-1.302713752,18.905586,-0.838759875,22.55650997,0.070860371,18.93405199,-0.564527864,28.3637464,-0.8779006,18.96904945,-1.453299046,28.19613457,-0.66741389,18.99982548,0.009518414,33.49220777,-0.404218256
18.90179539,-1.6,27.99760509,-1.285958648,18.93454552,-0.831088042,22.57373428,0.062482785,18.96769762,-0.564527864,28.37922645,-0.852767885,19.00287366,-1.470176697,28.20278072,-0.671602666,19.02684021,0.011052637,33.51630688,-0.408407032
18.93527985,-1.6,28.04362941,-1.2733922,18.96726155,-0.821881986,22.87140298,0.06667158,19.00202608,-0.564527864,28.38847423,-0.815068781,19.02761078,-1.496260643,28.21318531,-0.675791502,19.05901694,0.011052637,33.53298855,-0.404218256
18.9682734,-1.6,28.05395627,-1.277580976,19.00036764,-0.815744495,22.89508677,0.062482785,19.02732944,-0.562993641,28.40695548,-0.777369678,19.06013584,-1.528482437,28.23120117,-0.679980278,19.09316134,0.009518414,33.55559087,-0.408407032
19.0024302,-1.6,28.07355976,-1.2733922,19.02659822,-0.805004096,22.99299192,0.06667158,19.06025648,-0.562993641,28.42107606,-0.756425679,19.09304738,-1.559169292,28.23999786,-0.692546666,19.12560725,0.011052637,33.63822818,-0.404218256
19.02713251,-1.6,28.08286452,-1.269203424,19.05969501,-0.789660549,23.01681495,0.062482785,19.09291244,-0.562993641,28.43798041,-0.731292963,19.12596989,-1.594459534,28.25682783,-0.700924218,19.15975022,0.011052637,33.66211653,-0.408407032
19.05989718,-1.6,28.09972119,-1.260825872,19.09244561,-0.777385688,23.37629056,0.058293998,19.12580872,-0.561459179,28.44655037,-0.706160188,19.15942645,-1.629749775,28.29605126,-0.696735442,19.19099736,0.011052637,33.71856809,-0.404218256
19.09267783,-1.6,28.18767691,-1.256637096,19.1253798,-0.766645169,23.39717269,0.062482785,19.15962601,-0.559924955,28.46300149,-0.689405084,19.19209671,-1.663505554,28.30630803,-0.721868157,19.22445965,0.011052637,33.75650668,-0.408407032
19.12607551,-1.6,28.19427371,-1.25244832,19.15921712,-0.757438993,23.49292898,0.06667158,19.19222021,-0.559924955,28.47979903,-0.681027472,19.22505164,-1.700330257,28.33254075,-0.755378485,19.25854802,0.009518414,33.79304481,-0.404218256
19.15985107,-1.6,28.26367068,-1.244070649,19.19193125,-0.748232937,23.51787686,0.062482785,19.22515702,-0.55071866,28.48980522,-0.660083532,19.258255,-1.746360779,28.34733462,-0.788888812,19.29001164,0.009518414,33.81860399,-0.408407032
19.19118571,-1.6,28.29257679,-1.239881873,19.22421241,-0.745164251,23.82566547,0.058293998,19.25842214,-0.55071866,28.49983907,-0.634950757,19.29131627,-1.783185482,28.35420966,-0.809832752,19.32291889,0.011052637,33.87422419,-0.404218256
19.22484875,-1.6,28.54882789,-1.244070649,19.25778317,-0.73288939,23.83876467,0.062482785,19.29085541,-0.549184437,28.52351832,-0.614006817,19.32422471,-1.844559524,28.36912441,-0.830776751,19.35760736,0.009518414,33.96536112,-0.408407032
